,time_stamp,congestion_rate,week
420,2023-03-19 10:00:00,0.26881720430107525,0
421,2023-03-19 11:00:00,0.26881720430107525,0
422,2023-03-19 12:00:00,0.26881720430107525,0
423,2023-03-19 13:00:00,0.26881720430107525,0
424,2023-03-19 14:00:00,0.26881720430107525,0
425,2023-03-19 15:00:00,0.2849462365591398,0
426,2023-03-19 16:00:00,0.2849462365591398,0
427,2023-03-19 17:00:00,0.3333333333333333,0
428,2023-03-19 18:00:00,0.45161290322580644,0
429,2023-03-19 19:00:00,0.7526881720430108,0
430,2023-03-19 20:00:00,0.7688172043010753,0
431,2023-03-19 21:00:00,0.7473118279569892,0
432,2023-03-19 22:00:00,0.7634408602150538,0
433,2023-03-19 23:00:00,0.7634408602150538,0
434,2023-03-20 00:00:00,0.7634408602150538,0
435,2023-03-20 01:00:00,0.7580645161290323,0
436,2023-03-20 02:00:00,0.7258064516129032,0
437,2023-03-20 03:00:00,0.6451612903225806,0
438,2023-03-20 04:00:00,0.46774193548387094,0
439,2023-03-20 05:00:00,0.43548387096774194,0
440,2023-03-20 06:00:00,0.41397849462365593,0
441,2023-03-20 07:00:00,0.42473118279569894,0
442,2023-03-20 08:00:00,0.4032258064516129,0
443,2023-03-20 09:00:00,0.3817204301075269,0
444,2023-03-20 10:00:00,0.3010752688172043,0
445,2023-03-20 11:00:00,0.3010752688172043,0
446,2023-03-20 12:00:00,0.2956989247311828,0
447,2023-03-20 13:00:00,0.2956989247311828,0
448,2023-03-20 14:00:00,0.3010752688172043,0
449,2023-03-20 15:00:00,0.2956989247311828,0
450,2023-03-20 16:00:00,0.3387096774193548,0
451,2023-03-20 17:00:00,0.3817204301075269,0
452,2023-03-20 18:00:00,0.521505376344086,0
453,2023-03-20 19:00:00,0.6827956989247311,0
454,2023-03-20 20:00:00,0.8064516129032258,0
455,2023-03-20 21:00:00,0.7258064516129032,0
456,2023-03-20 22:00:00,0.6935483870967742,0
457,2023-03-20 23:00:00,0.7526881720430108,0
458,2023-03-21 00:00:00,0.7580645161290323,0
459,2023-03-21 01:00:00,0.7526881720430108,0
460,2023-03-21 02:00:00,0.7096774193548387,0
461,2023-03-21 03:00:00,0.5967741935483871,0
462,2023-03-21 04:00:00,0.44623655913978494,0
463,2023-03-21 05:00:00,0.3817204301075269,0
464,2023-03-21 06:00:00,0.34946236559139787,0
465,2023-03-21 07:00:00,0.3225806451612903,0
466,2023-03-21 08:00:00,0.3118279569892473,0
467,2023-03-21 09:00:00,0.1989247311827957,0
468,2023-03-21 10:00:00,0.1881720430107527,0
469,2023-03-21 11:00:00,0.1827956989247312,0
470,2023-03-21 12:00:00,0.1881720430107527,0
471,2023-03-21 13:00:00,0.20967741935483872,0
472,2023-03-21 14:00:00,0.22043010752688172,0
473,2023-03-21 15:00:00,0.23118279569892472,0
474,2023-03-21 16:00:00,0.25268817204301075,0
475,2023-03-21 17:00:00,0.3333333333333333,0
476,2023-03-21 18:00:00,0.4946236559139785,0
477,2023-03-21 19:00:00,0.7634408602150538,0
478,2023-03-21 20:00:00,0.7903225806451613,0
479,2023-03-21 21:00:00,0.7419354838709677,0
480,2023-03-21 22:00:00,0.7473118279569892,0
481,2023-03-21 23:00:00,0.7795698924731183,0
482,2023-03-22 00:00:00,0.7795698924731183,0
483,2023-03-22 01:00:00,0.7688172043010753,0
484,2023-03-22 02:00:00,0.7258064516129032,0
485,2023-03-22 03:00:00,0.5913978494623656,0
486,2023-03-22 04:00:00,0.45161290322580644,0
487,2023-03-22 05:00:00,0.43548387096774194,0
488,2023-03-22 06:00:00,0.3870967741935484,0
489,2023-03-22 07:00:00,0.3709677419354839,0
490,2023-03-22 08:00:00,0.3709677419354839,0
491,2023-03-22 09:00:00,0.3548387096774194,0
492,2023-03-22 10:00:00,0.22043010752688172,0
493,2023-03-22 11:00:00,0.21505376344086022,0
494,2023-03-22 12:00:00,0.21505376344086022,0
495,2023-03-22 13:00:00,0.21505376344086022,0
496,2023-03-22 14:00:00,0.20430107526881722,0
497,2023-03-22 15:00:00,0.22043010752688172,0
498,2023-03-22 16:00:00,0.27956989247311825,0
499,2023-03-22 17:00:00,0.3333333333333333,0
500,2023-03-22 18:00:00,0.4731182795698925,0
501,2023-03-22 19:00:00,0.7096774193548387,0
502,2023-03-22 20:00:00,0.7473118279569892,0
503,2023-03-22 21:00:00,0.7043010752688172,0
504,2023-03-22 22:00:00,0.7096774193548387,0
505,2023-03-22 23:00:00,0.7311827956989247,0
506,2023-03-23 00:00:00,0.7204301075268817,0
507,2023-03-23 01:00:00,0.6935483870967742,0
508,2023-03-23 02:00:00,0.5913978494623656,0
509,2023-03-23 03:00:00,0.46236559139784944,0
510,2023-03-23 04:00:00,0.2903225806451613,0
511,2023-03-23 05:00:00,0.27956989247311825,0
512,2023-03-23 06:00:00,0.26881720430107525,0
513,2023-03-23 07:00:00,0.26344086021505375,0
514,2023-03-23 08:00:00,0.24193548387096775,0
515,2023-03-23 09:00:00,0.22043010752688172,0
516,2023-03-23 10:00:00,0.1989247311827957,0
517,2023-03-23 11:00:00,0.20967741935483872,0
518,2023-03-23 12:00:00,0.22043010752688172,0
519,2023-03-23 13:00:00,0.21505376344086022,0
520,2023-03-23 14:00:00,0.20430107526881722,0
521,2023-03-23 15:00:00,0.20430107526881722,0
522,2023-03-23 16:00:00,0.25806451612903225,0
523,2023-03-23 17:00:00,0.3333333333333333,0
524,2023-03-23 18:00:00,0.521505376344086,0
525,2023-03-23 19:00:00,0.7365591397849462,0
526,2023-03-23 20:00:00,0.7688172043010753,0
527,2023-03-23 21:00:00,0.6720430107526881,0
528,2023-03-23 22:00:00,0.7043010752688172,0
529,2023-03-23 23:00:00,0.7688172043010753,0
530,2023-03-24 00:00:00,0.7526881720430108,0
531,2023-03-24 01:00:00,0.7311827956989247,0
532,2023-03-24 02:00:00,0.5967741935483871,0
533,2023-03-24 03:00:00,0.44623655913978494,0
534,2023-03-24 04:00:00,0.3279569892473118,0
535,2023-03-24 05:00:00,0.2956989247311828,0
